0	2	92	6906808560
0	2	93	6906808560
0	2	94	6906808560
0	2	95	6906808560
0	2	96	6906808560
0	2	97	6906808560
0	2	98	6906808560
0	2	99	6906808560
0	2	100	6906808560
0	2	101	6906808560
0	2	102	6906808560
0	2	103	6906808560
0	2	104	6906808560
0	1	118	6906808800
0	1	106	6906808800
0	1	119	6906808800
0	2	20	6906808920
0	2	21	6906808920
0	2	66	6906808920
0	2	67	6906808920
0	2	22	6906808920
0	2	130	6906808920
0	2	131	6906808920
0	2	132	6906808920
0	2	23	6906808920
0	2	24	6906808920
0	2	133	6906808920
0	2	134	6906808920
0	2	72	6906808920
0	2	73	6906808920
0	2	26	6906808920
0	2	27	6906808920
0	2	135	6906808920
0	2	28	6906808920
0	2	29	6906808920
0	2	30	6906808920
0	2	31	6906808920
0	2	32	6906808920
0	2	136	6906808920
0	2	33	6906808920
0	2	34	6906808920
0	2	35	6906808920
0	2	36	6906808920
0	2	37	6906808920
0	2	38	6906808920
0	2	39	6906808920
0	2	40	6906808920
0	2	41	6906808920
0	2	42	6906808920
0	2	43	6906808920
0	2	44	6906808920
0	2	45	6906808920
0	2	46	6906808920
0	2	47	6906808920
0	2	137	6906808920
0	2	48	6906808920
0	2	49	6906808920
0	2	50	6906808920
0	2	51	6906808920
0	2	52	6906808920
0	2	53	6906808920
0	2	54	6906808920
0	2	55	6906808920
0	2	57	6906808920
0	2	58	6906808920
0	2	59	6906808920
0	2	60	6906808920
0	2	107	6906811740
0	2	108	6906811740
0	2	109	6906811740
0	2	61	6906811740
0	2	114	6906811740
0	2	115	6906811740
0	2	116	6906811740
0	1	118	6906812400
0	1	106	6906812400
0	1	119	6906812400
0	1	119	6906813300
0	1	119	6906814200
0	2	138	6906815280
0	2	85	6906815280
0	1	118	6906816000
0	1	106	6906816000
0	1	119	6906816000
0	1	118	6906819600
0	1	106	6906819600
0	1	119	6906819600
0	2	34	6906821340
0	2	107	6906821760
0	2	108	6906821760
0	2	109	6906821760
0	2	139	6906821760
0	2	61	6906821760
0	2	140	6906821760
0	2	141	6906821760
0	2	114	6906821760
0	2	142	6906821760
0	2	115	6906821760
0	2	116	6906821760
0	2	117	6906821760
0	2	143	6906821760
0	2	144	6906821760
0	2	145	6906821760
0	1	118	6906823200
0	1	106	6906823200
0	1	119	6906823200
0	1	118	6906826800
0	1	106	6906826800
0	1	119	6906826800
0	2	107	6906827040
0	2	108	6906827040
0	2	109	6906827040
0	2	112	6906827040
0	2	140	6906827040
0	2	141	6906827040
0	2	114	6906827040
0	2	142	6906827040
0	2	115	6906827040
0	2	116	6906827040
0	2	117	6906827040
0	2	143	6906827040
0	2	144	6906827040
0	2	145	6906827040
0	1	106	6906830400
0	1	119	6906830400
0	2	107	6906832620
0	2	146	6906832620
0	2	108	6906832620
0	2	109	6906832620
0	2	139	6906832620
0	2	112	6906832620
0	2	140	6906832620
0	2	141	6906832620
0	2	114	6906832620
0	2	142	6906832620
0	2	115	6906832620
0	2	116	6906832620
0	2	147	6906832620
0	2	117	6906832620
0	2	143	6906832620
0	2	144	6906832620
0	2	145	6906832620
0	0	148	6906834000
0	0	1	6906834000
0	0	149	6906834000
0	0	1	6906834000
0	0	1	6906834000
0	0	19	6906834000
0	0	150	6906834000
0	0	151	6906834000
0	0	152	6906834000
0	0	1	6906834000
0	0	0	6906834000
0	0	0	6906834000
0	0	153	6906834000
0	0	1	6906834000
0	0	154	6906834000
0	0	17	6906834000
0	0	155	6906834000
0	0	156	6906834000
0	0	150	6906834000
0	0	157	6906834000
0	0	17	6906834000
0	0	152	6906834000
0	0	158	6906834000
0	0	159	6906834000
0	0	160	6906834000
0	0	161	6906834000
0	0	1	6906834000
0	0	162	6906834000
0	0	154	6906834000
0	0	1	6906834000
0	0	0	6906834000
0	0	0	6906834000
0	0	0	6906834000
0	0	1	6906834000
0	0	1	6906834000
0	0	163	6906834000
0	0	160	6906834000
0	0	151	6906834000
0	0	164	6906834000
0	0	165	6906834000
0	0	166	6906834000
0	0	10	6906834000
0	0	0	6906834000
0	0	0	6906834000
0	0	1	6906834000
0	0	1	6906834000
0	0	167	6906834000
0	0	17	6906834000
0	0	168	6906834000
0	0	169	6906834000
0	0	170	6906834000
0	0	171	6906834000
0	0	172	6906834000
0	0	173	6906834000
0	0	150	6906834000
0	0	173	6906834000
0	0	2	6906834000
0	0	5	6906834000
0	0	174	6906834000
0	0	175	6906834000
0	0	17	6906834000
0	0	17	6906834000
0	0	172	6906834000
0	0	172	6906834000
0	0	1	6906834000
0	1	118	6906834000
0	1	106	6906834000
0	1	119	6906834000
0	1	119	6906835800
0	1	106	6906837600
0	1	119	6906837600
0	1	118	6906839400
0	1	119	6906839400
0	1	106	6906841200
0	1	119	6906841200
0	1	106	6906842100
0	1	106	6906842100
0	1	176	6906842100
0	1	177	6906842100
0	1	177	6906842100
0	1	176	6906842100
0	1	119	6906842100
0	2	62	6906842340
0	2	64	6906842340
0	2	20	6906842340
0	2	65	6906842340
0	2	21	6906842340
0	2	66	6906842340
0	2	67	6906842340
0	2	22	6906842340
0	2	131	6906842340
0	2	132	6906842340
0	2	23	6906842340
0	2	24	6906842340
0	2	72	6906842340
0	2	73	6906842340
0	2	26	6906842340
0	2	27	6906842340
0	2	135	6906842340
0	2	28	6906842340
0	2	30	6906842340
0	2	31	6906842340
0	2	32	6906842340
0	2	178	6906842340
0	2	33	6906842340
0	2	34	6906842340
0	2	35	6906842340
0	2	37	6906842340
0	2	38	6906842340
0	2	40	6906842340
0	2	41	6906842340
0	2	42	6906842340
0	2	43	6906842340
0	2	45	6906842340
0	2	46	6906842340
0	2	47	6906842340
0	2	48	6906842340
0	2	49	6906842340
0	2	52	6906842340
0	2	53	6906842340
0	2	54	6906842340
0	2	55	6906842340
0	2	60	6906842340
0	2	107	6906843120
0	2	146	6906843120
0	2	108	6906843120
0	2	109	6906843120
0	2	112	6906843120
0	2	61	6906843120
0	2	140	6906843120
0	2	114	6906843120
0	2	142	6906843120
0	2	115	6906843120
0	2	116	6906843120
0	2	147	6906843120
0	2	117	6906843120
0	2	143	6906843120
0	2	144	6906843120
0	2	145	6906843120
0	2	107	6906843840
0	2	146	6906843840
0	2	108	6906843840
0	2	109	6906843840
0	2	112	6906843840
0	2	140	6906843840
0	2	141	6906843840
0	2	114	6906843840
0	2	142	6906843840
0	2	115	6906843840
0	2	116	6906843840
0	2	147	6906843840
0	2	117	6906843840
0	2	143	6906843840
0	2	144	6906843840
0	2	145	6906843840
0	1	118	6906843900
0	1	179	6906843900
0	1	179	6906843900
0	1	106	6906844800
0	1	118	6906844800
0	1	106	6906844800
0	1	106	6906844800
0	1	177	6906844800
0	1	176	6906844800
0	1	179	6906844800
0	1	176	6906844800
0	1	179	6906844800
0	1	177	6906844800
0	1	176	6906845700
0	1	179	6906845700
0	1	177	6906845700
0	1	177	6906846600
0	1	179	6906846600
0	1	176	6906846600
0	1	177	6906847200
0	1	176	6906847200
0	1	179	6906847200
0	1	176	6906847500
0	1	179	6906847500
0	1	177	6906847500
0	1	177	6906847800
0	1	179	6906847800
0	1	176	6906847800
0	1	106	6906848400
0	1	118	6906848400
0	1	106	6906848400
0	1	106	6906848400
0	1	179	6906848400
0	1	177	6906848400
0	1	176	6906848400
0	1	176	6906848400
0	1	179	6906848400
0	1	177	6906848400
0	2	107	6906848880
0	2	108	6906848880
0	2	109	6906848880
0	2	141	6906848880
0	2	114	6906848880
0	2	115	6906848880
0	2	116	6906848880
0	1	176	6906849300
0	1	177	6906849300
0	1	179	6906849300
0	1	176	6906850200
0	1	179	6906850200
0	1	177	6906850200
0	2	130	6906850380
0	1	106	6906852000
0	1	118	6906852000
0	1	106	6906852000
0	1	106	6906852000
0	1	177	6906852000
0	1	176	6906852000
0	1	179	6906852000
0	1	179	6906852000
0	1	177	6906852000
0	1	176	6906852000
0	2	130	6906852180
0	2	130	6906853740
0	2	107	6906854940
0	2	146	6906854940
0	2	108	6906854940
0	2	109	6906854940
0	2	112	6906854940
0	2	61	6906854940
0	2	140	6906854940
0	2	114	6906854940
0	2	142	6906854940
0	2	115	6906854940
0	2	116	6906854940
0	2	147	6906854940
0	2	117	6906854940
0	2	143	6906854940
0	2	144	6906854940
0	1	176	6906855600
0	1	179	6906855600
0	1	177	6906855600
0	1	118	6906856500
0	1	180	6906856500
0	1	180	6906856500
0	1	176	6906856500
0	1	179	6906856500
0	1	177	6906856500
0	1	180	6906857400
0	1	176	6906857400
0	1	179	6906857400
0	1	177	6906857400
0	1	106	6906858300
0	1	118	6906858300
0	1	106	6906858300
0	1	106	6906858300
0	1	106	6906858300
0	1	181	6906858300
0	1	179	6906858300
0	1	176	6906858300
0	1	177	6906858300
0	1	176	6906858300
0	1	179	6906858300
0	1	177	6906858300
0	1	180	6906858300
0	1	181	6906858300
0	1	106	6906859200
0	1	182	6906859200
0	1	118	6906859200
0	1	118	6906859200
0	1	106	6906859200
0	1	106	6906859200
0	1	106	6906859200
0	1	181	6906859200
0	1	177	6906859200
0	1	176	6906859200
0	1	180	6906859200
0	1	179	6906859200
0	1	181	6906859200
0	1	176	6906859200
0	1	179	6906859200
0	1	177	6906859200
0	1	180	6906859200
0	1	179	6906859500
0	1	177	6906859500
0	1	180	6906859500
0	1	176	6906859500
0	1	181	6906859500
0	2	62	6906862740
0	2	63	6906862740
0	2	64	6906862740
0	2	20	6906862740
0	2	65	6906862740
0	2	21	6906862740
0	2	66	6906862740
0	2	67	6906862740
0	2	22	6906862740
0	2	23	6906862740
0	2	24	6906862740
0	2	71	6906862740
0	2	72	6906862740
0	2	73	6906862740
0	2	26	6906862740
0	2	27	6906862740
0	2	28	6906862740
0	2	183	6906862740
0	2	184	6906862740
0	2	185	6906862740
0	2	186	6906862740
0	2	29	6906862740
0	2	30	6906862740
0	2	31	6906862740
0	2	32	6906862740
0	2	187	6906862740
0	2	188	6906862740
0	2	189	6906862740
0	2	190	6906862740
0	2	33	6906862740
0	2	191	6906862740
0	2	34	6906862740
0	2	35	6906862740
0	2	36	6906862740
0	2	37	6906862740
0	2	38	6906862740
0	2	192	6906862740
0	2	39	6906862740
0	2	40	6906862740
0	2	41	6906862740
0	2	42	6906862740
0	2	43	6906862740
0	2	44	6906862740
0	2	45	6906862740
0	2	46	6906862740
0	2	47	6906862740
0	2	48	6906862740
0	2	49	6906862740
0	2	50	6906862740
0	2	51	6906862740
0	2	193	6906862740
0	2	52	6906862740
0	2	53	6906862740
0	2	54	6906862740
0	2	55	6906862740
0	2	57	6906862740
0	2	59	6906862740
0	2	194	6906862740
0	2	60	6906862740
0	1	118	6906862800
0	1	106	6906862800
0	1	118	6906862800
0	1	118	6906862800
0	1	106	6906862800
0	1	106	6906862800
0	1	106	6906862800
0	1	181	6906862800
0	1	176	6906862800
0	1	180	6906862800
0	1	179	6906862800
0	1	177	6906862800
0	1	181	6906862800
0	1	176	6906862800
0	1	179	6906862800
0	1	177	6906862800
0	1	180	6906862800
0	2	107	6906863580
0	2	146	6906863580
0	2	108	6906863580
0	2	109	6906863580
0	2	140	6906863580
0	2	141	6906863580
0	2	114	6906863580
0	2	142	6906863580
0	2	115	6906863580
0	2	116	6906863580
0	2	147	6906863580
0	2	143	6906863580
0	1	181	6906863700
0	1	176	6906863700
0	1	180	6906863700
0	1	177	6906863700
0	1	179	6906863700
0	1	118	6906864300
0	1	181	6906864300
0	1	176	6906864300
0	1	180	6906864300
0	1	177	6906864300
0	1	179	6906864300
0	1	118	6906864600
0	1	180	6906864600
0	1	176	6906864600
0	1	179	6906864600
0	1	177	6906864600
0	1	181	6906864600
0	1	181	6906865200
0	1	176	6906865200
0	1	179	6906865200
0	1	177	6906865200
0	1	180	6906865200
0	1	176	6906865500
0	1	181	6906865500
0	1	179	6906865500
0	1	180	6906865500
0	1	177	6906865500
0	1	118	6906865800
0	1	195	6906865800
0	1	177	6906865800
0	1	180	6906865800
0	1	179	6906865800
0	1	181	6906865800
0	1	195	6906865800
0	1	176	6906865800
0	2	107	6906865980
0	2	146	6906865980
0	2	108	6906865980
0	2	109	6906865980
0	2	196	6906865980
0	2	112	6906865980
0	2	61	6906865980
0	2	140	6906865980
0	2	114	6906865980
0	2	142	6906865980
0	2	115	6906865980
0	2	116	6906865980
0	2	147	6906865980
0	2	117	6906865980
0	2	143	6906865980
0	2	144	6906865980
0	1	106	6906866400
0	1	118	6906866400
0	1	118	6906866400
0	1	118	6906866400
0	1	106	6906866400
0	1	106	6906866400
0	1	106	6906866400
0	1	181	6906866400
0	1	177	6906866400
0	1	176	6906866400
0	1	195	6906866400
0	1	180	6906866400
0	1	179	6906866400
0	1	179	6906866400
0	1	177	6906866400
0	1	180	6906866400
0	1	176	6906866400
0	1	181	6906866400
0	1	182	6906867300
0	1	177	6906867300
0	1	180	6906867300
0	1	195	6906867300
0	1	181	6906867300
0	1	176	6906867300
0	1	179	6906867300
0	1	195	6906867420
0	1	181	6906867420
0	1	176	6906867420
0	1	179	6906867420
0	1	177	6906867420
0	1	180	6906867420
0	1	118	6906867900
0	1	195	6906867900
0	1	181	6906867900
0	1	176	6906867900
0	1	179	6906867900
0	1	177	6906867900
0	1	180	6906867900
0	1	177	6906868500
0	1	195	6906868500
0	1	180	6906868500
0	1	181	6906868500
0	1	176	6906868500
0	1	179	6906868500
0	1	182	6906868800
0	1	180	6906868800
0	1	181	6906868800
0	1	176	6906868800
0	1	179	6906868800
0	1	177	6906868800
0	1	195	6906868800
0	1	181	6906869100
0	1	195	6906869100
0	1	176	6906869100
0	1	179	6906869100
0	1	177	6906869100
0	1	180	6906869100
0	1	181	6906869400
0	1	176	6906869400
0	1	179	6906869400
0	1	177	6906869400
0	1	180	6906869400
0	1	195	6906869400
0	1	179	6906869700
0	1	176	6906869700
0	1	180	6906869700
0	1	177	6906869700
0	1	181	6906869700
0	1	195	6906869700
0	1	106	6906870000
0	1	118	6906870000
0	1	118	6906870000
0	1	118	6906870000
0	1	106	6906870000
0	1	106	6906870000
0	1	106	6906870000
0	1	181	6906870000
0	1	176	6906870000
0	1	180	6906870000
0	1	179	6906870000
0	1	177	6906870000
0	1	195	6906870000
0	1	195	6906870000
0	1	181	6906870000
0	1	176	6906870000
0	1	179	6906870000
0	1	177	6906870000
0	1	180	6906870000
0	2	44	6906870060
0	2	45	6906870060
0	2	46	6906870060
0	2	47	6906870060
0	2	197	6906870060
0	2	48	6906870060
0	2	50	6906870060
0	2	51	6906870060
0	2	193	6906870060
0	2	52	6906870060
0	2	53	6906870060
0	2	54	6906870060
0	2	55	6906870060
0	2	57	6906870060
0	2	59	6906870060
0	2	60	6906870060
0	2	62	6906870060
0	2	64	6906870060
0	2	20	6906870060
0	2	65	6906870060
0	2	21	6906870060
0	2	66	6906870060
0	2	67	6906870060
0	2	22	6906870060
0	2	131	6906870060
0	2	132	6906870060
0	2	23	6906870060
0	2	24	6906870060
0	2	72	6906870060
0	2	73	6906870060
0	2	26	6906870060
0	2	27	6906870060
0	2	135	6906870060
0	2	28	6906870060
0	2	29	6906870060
0	2	30	6906870060
0	2	31	6906870060
0	2	32	6906870060
0	2	198	6906870060
0	2	33	6906870060
0	2	34	6906870060
0	2	35	6906870060
0	2	36	6906870060
0	2	37	6906870060
0	2	38	6906870060
0	2	39	6906870060
0	2	40	6906870060
0	2	41	6906870060
0	2	42	6906870060
0	2	43	6906870060
0	1	181	6906870300
0	1	176	6906870300
0	1	179	6906870300
0	1	177	6906870300
0	1	180	6906870300
0	1	195	6906870300
0	1	177	6906870600
0	1	180	6906870600
0	1	181	6906870600
0	1	176	6906870600
0	1	195	6906870600
0	1	179	6906870600
0	2	107	6906870660
0	2	146	6906870660
0	2	108	6906870660
0	2	109	6906870660
0	2	196	6906870660
0	2	61	6906870660
0	2	140	6906870660
0	2	114	6906870660
0	2	142	6906870660
0	2	115	6906870660
0	2	116	6906870660
0	2	147	6906870660
0	2	143	6906870660
0	2	144	6906870660
0	1	118	6906870900
0	1	195	6906870900
0	1	181	6906870900
0	1	176	6906870900
0	1	179	6906870900
0	1	177	6906870900
0	1	180	6906870900
0	1	195	6906871200
0	1	181	6906871200
0	1	180	6906871200
0	1	179	6906871200
0	1	177	6906871200
0	1	176	6906871200
0	1	195	6906871380
0	1	181	6906871380
0	1	180	6906871380
0	1	179	6906871380
0	1	177	6906871380
0	1	176	6906871380
0	1	195	6906871440
0	1	181	6906871440
0	1	180	6906871440
0	1	179	6906871440
0	1	177	6906871440
0	1	176	6906871440
0	1	195	6906871500
0	1	180	6906871500
0	1	176	6906871500
0	1	179	6906871500
0	1	177	6906871500
0	1	181	6906871500
0	1	180	6906871800
0	1	181	6906871800
0	1	176	6906871800
0	1	179	6906871800
0	1	177	6906871800
0	1	195	6906871800
0	1	195	6906872100
0	1	181	6906872100
0	1	180	6906872100
0	1	179	6906872100
0	1	177	6906872100
0	1	176	6906872100
0	1	195	6906872460
0	1	181	6906872460
0	1	180	6906872460
0	1	179	6906872460
0	1	177	6906872460
0	1	176	6906872460
0	1	180	6906872700
0	1	195	6906872700
0	1	181	6906872700
0	1	176	6906872700
0	1	179	6906872700
0	1	177	6906872700
0	1	176	6906873000
0	1	179	6906873000
0	1	177	6906873000
0	1	180	6906873000
0	1	195	6906873000
0	1	181	6906873000
0	1	195	6906873300
0	1	181	6906873300
0	1	180	6906873300
0	1	179	6906873300
0	1	177	6906873300
0	1	176	6906873300
0	1	106	6906873600
0	1	118	6906873600
0	1	118	6906873600
0	1	118	6906873600
0	1	106	6906873600
0	1	106	6906873600
0	1	106	6906873600
0	1	181	6906873600
0	1	176	6906873600
0	1	180	6906873600
0	1	179	6906873600
0	1	195	6906873600
0	1	177	6906873600
0	1	195	6906873600
0	1	176	6906873600
0	1	179	6906873600
0	1	177	6906873600
0	1	180	6906873600
0	1	181	6906873600
0	1	195	6906873900
0	1	181	6906873900
0	1	180	6906873900
0	1	179	6906873900
0	1	177	6906873900
0	1	176	6906873900
0	2	107	6906874020
0	2	146	6906874020
0	2	108	6906874020
0	2	109	6906874020
0	2	196	6906874020
0	2	112	6906874020
0	2	61	6906874020
0	2	140	6906874020
0	2	141	6906874020
0	2	114	6906874020
0	2	115	6906874020
0	2	116	6906874020
0	2	75	6906874020
0	2	147	6906874020
0	2	199	6906874020
0	2	117	6906874020
0	2	143	6906874020
0	2	144	6906874020
0	1	195	6906874500
0	1	181	6906874500
0	1	176	6906874500
0	1	179	6906874500
0	1	180	6906874500
0	1	177	6906874500
0	1	118	6906874800
0	1	200	6906874800
0	1	195	6906874800
0	1	179	6906874800
0	1	176	6906874800
0	1	200	6906874800
0	1	177	6906874800
0	1	180	6906874800
0	1	181	6906874800
0	1	195	6906875100
0	1	181	6906875100
0	1	176	6906875100
0	1	180	6906875100
0	1	179	6906875100
0	1	177	6906875100
0	1	200	6906875100
0	1	180	6906875400
0	1	195	6906875400
0	1	181	6906875400
0	1	176	6906875400
0	1	200	6906875400
0	1	179	6906875400
0	1	177	6906875400
0	1	179	6906875700
0	1	177	6906875700
0	1	180	6906875700
0	1	195	6906875700
0	1	181	6906875700
0	1	176	6906875700
0	1	195	6906877200
0	1	181	6906877200
0	1	176	6906877200
0	1	200	6906877200
0	1	179	6906877200
0	1	177	6906877200
0	1	180	6906877200
0	2	20	6906878940
0	2	21	6906878940
0	2	67	6906878940
0	2	22	6906878940
0	2	23	6906878940
0	2	24	6906878940
0	2	72	6906878940
0	2	73	6906878940
0	2	26	6906878940
0	2	27	6906878940
0	2	28	6906878940
0	2	34	6906878940
0	2	35	6906878940
0	2	37	6906878940
0	2	40	6906878940
0	2	41	6906878940
0	2	42	6906878940
0	2	48	6906878940
0	2	52	6906878940
0	2	53	6906878940
0	2	54	6906878940
0	2	55	6906878940
0	2	60	6906878940
0	1	200	6906879000
0	1	179	6906879000
0	1	177	6906879000
0	1	195	6906879000
0	1	180	6906879000
0	1	181	6906879000
0	1	176	6906879000
0	2	107	6906880140
0	2	108	6906880140
0	2	109	6906880140
0	2	196	6906880140
0	2	61	6906880140
0	2	114	6906880140
0	2	115	6906880140
0	2	116	6906880140
0	1	118	6906880800
0	1	106	6906880800
0	1	118	6906880800
0	1	118	6906880800
0	1	118	6906880800
0	1	118	6906880800
0	1	106	6906880800
0	1	106	6906880800
0	1	106	6906880800
0	1	181	6906880800
0	1	179	6906880800
0	1	176	6906880800
0	1	180	6906880800
0	1	177	6906880800
0	1	195	6906880800
0	1	200	6906880800
0	1	195	6906880800
0	1	200	6906880800
0	1	177	6906880800
0	1	180	6906880800
0	1	176	6906880800
0	1	179	6906880800
0	1	181	6906880800
0	1	177	6906881700
0	1	180	6906881700
0	1	195	6906881700
0	1	181	6906881700
0	1	176	6906881700
0	1	200	6906881700
0	1	179	6906881700
0	1	118	6906882600
0	1	179	6906882600
0	1	200	6906882600
0	1	176	6906882600
0	1	181	6906882600
0	1	195	6906882600
0	1	180	6906882600
0	1	177	6906882600
0	1	181	6906883800
0	1	195	6906883800
0	1	180	6906883800
0	1	177	6906883800
0	1	179	6906883800
0	1	176	6906883800
0	1	200	6906883800
0	1	118	6906884400
0	1	106	6906884400
0	1	118	6906884400
0	1	118	6906884400
0	1	118	6906884400
0	1	118	6906884400
0	1	106	6906884400
0	1	106	6906884400
0	1	106	6906884400
0	1	181	6906884400
0	1	200	6906884400
0	1	177	6906884400
0	1	176	6906884400
0	1	180	6906884400
0	1	179	6906884400
0	1	195	6906884400
0	1	195	6906884400
0	1	176	6906884400
0	1	200	6906884400
0	1	179	6906884400
0	1	177	6906884400
0	1	180	6906884400
0	1	181	6906884400
0	2	20	6906885720
0	2	21	6906885720
0	2	67	6906885720
0	2	22	6906885720
0	2	23	6906885720
0	2	24	6906885720
0	2	72	6906885720
0	2	73	6906885720
0	2	26	6906885720
0	2	27	6906885720
0	2	28	6906885720
0	2	34	6906885720
0	2	35	6906885720
0	2	37	6906885720
0	2	40	6906885720
0	2	41	6906885720
0	2	42	6906885720
0	2	48	6906885720
0	2	52	6906885720
0	2	53	6906885720
0	2	54	6906885720
0	2	55	6906885720
0	2	60	6906885720
0	1	195	6906886200
0	1	181	6906886200
0	1	176	6906886200
0	1	200	6906886200
0	1	179	6906886200
0	1	177	6906886200
0	1	180	6906886200
0	1	106	6906887100
0	1	118	6906887100
0	1	118	6906887100
0	1	118	6906887100
0	1	118	6906887100
0	1	106	6906887100
0	1	106	6906887100
0	1	106	6906887100
0	1	177	6906887100
0	1	176	6906887100
0	1	181	6906887100
0	1	180	6906887100
0	1	179	6906887100
0	1	200	6906887100
0	1	195	6906887100
0	1	200	6906887100
0	1	179	6906887100
0	1	177	6906887100
0	1	180	6906887100
0	1	195	6906887100
0	1	181	6906887100
0	1	176	6906887100
0	2	107	6906887460
0	2	146	6906887460
0	2	108	6906887460
0	2	109	6906887460
0	2	196	6906887460
0	2	112	6906887460
0	2	61	6906887460
0	2	140	6906887460
0	2	114	6906887460
0	2	142	6906887460
0	2	115	6906887460
0	2	116	6906887460
0	2	147	6906887460
0	2	117	6906887460
0	2	143	6906887460
0	2	144	6906887460
0	1	118	6906888000
0	1	106	6906888000
0	1	118	6906888000
0	1	118	6906888000
0	1	118	6906888000
0	1	118	6906888000
0	1	106	6906888000
0	1	106	6906888000
0	1	106	6906888000
0	1	177	6906888000
0	1	195	6906888000
0	1	179	6906888000
0	1	200	6906888000
0	1	181	6906888000
0	1	176	6906888000
0	1	180	6906888000
0	1	200	6906888000
0	1	179	6906888000
0	1	177	6906888000
0	1	180	6906888000
0	1	181	6906888000
0	1	176	6906888000
0	1	177	6906889800
0	1	179	6906889800
0	1	200	6906889800
0	1	176	6906889800
0	1	181	6906889800
0	1	180	6906889800
0	2	107	6906891180
0	2	146	6906891180
0	2	108	6906891180
0	2	109	6906891180
0	2	112	6906891180
0	2	61	6906891180
0	2	140	6906891180
0	2	141	6906891180
0	2	114	6906891180
0	2	115	6906891180
0	2	116	6906891180
0	2	147	6906891180
0	2	117	6906891180
0	2	143	6906891180
0	2	144	6906891180
0	1	118	6906891600
0	1	106	6906891600
0	1	118	6906891600
0	1	118	6906891600
0	1	118	6906891600
0	1	106	6906891600
0	1	106	6906891600
0	1	106	6906891600
0	1	200	6906891600
0	1	177	6906891600
0	1	176	6906891600
0	1	180	6906891600
0	1	179	6906891600
0	1	181	6906891600
0	1	181	6906891600
0	1	176	6906891600
0	1	200	6906891600
0	1	179	6906891600
0	1	177	6906891600
0	1	180	6906891600
0	1	118	6906893400
0	1	181	6906893400
